nome completo,matrícula,data de entrada,salário
Angela Collins,286434536352,05/03/95,6062.83
Adriana Hickman,998356546638,19/02/83,4376.45
Eric Galloway,392907541406,27/10/58,3257.79
Lauren Scott MD,715339371777,20/02/00,9160.19
Matthew Jones,482442931689,21/07/02,7987.6
Roger Boyer,282368955510,27/09/89,4509.54
Cheryl Lopez,345159426964,26/03/79,5916.46
Mark Davis,563240368510,11/07/92,3402.83
Michael Guerrero,389765686084,21/06/93,6497.46
Kevin Taylor,541663300342,17/11/84,5560.55
Timothy Johns,451567581408,18/05/85,3705.95
William Jones,950880071128,02/10/69,9461.2
Sarah Horn,997829773880,23/11/00,7708.56
Kathryn Zimmerman,717707492338,09/06/72,3789.03
Nicholas Martin,11399724167,16/05/03,5342.92
Rebekah Fisher,588257300849,18/11/82,3799.01
Steven Jimenez,459348420450,18/06/60,4158.1
David Davis,218283783663,19/12/03,4447.93
Courtney Thomas,826513803780,18/09/99,9538.61
Melvin Perez,908282273563,13/02/87,9984.21
Samuel Hart,133083081816,26/11/67,9938.57
Nicole Cross,507905031399,06/11/59,9273.87
Brittany Sanchez,692034191169,01/04/72,9261.63
Robert Jackson,482882285454,03/06/75,5716.51
Jonathan Brennan,991186104768,15/02/00,8881.93
Stacey Hicks,105329733465,22/06/58,7511.89
Douglas Howard,198168179056,26/07/69,9511.75
Michelle Kim,61028333176,27/03/77,4070.18
Lindsey Brown,613970468662,13/02/68,8666.0
Dr. Donna Maxwell,454794627955,22/09/85,9664.39
Micheal Long,692465739624,17/11/05,6123.03
Spencer Porter,167172934693,20/10/73,7360.54
Kimberly Barker,2669278518,16/10/67,5515.59
Jane Burke,739739049367,01/10/90,7145.53
Matthew Ward,161811421706,28/09/04,9015.98
Carly Morrow,170338629200,24/03/63,5632.93
Jay Caldwell,248921146145,21/11/99,6790.92
Elizabeth Dixon,187134531425,11/06/69,5057.47
Mark Rodriguez,987577791790,14/05/60,8374.16
Megan Cummings,611222486731,30/10/88,3654.9
Daniel Frey,933695325206,28/01/73,7539.93
Toni Chapman,114652035303,07/02/76,6445.33
Mary Blair,850478084689,03/06/72,3042.26
Morgan Nelson,264016192748,17/05/91,9587.29
Tonya White,785055334468,08/08/04,7094.72
Mrs. Cynthia Taylor,813831492821,20/09/61,5425.61
Angel Thomas,83255842825,01/09/94,5850.16
Robert Fowler,666424180772,26/09/81,8877.3
Randy Gonzalez,324741132384,24/01/04,7467.92
Michael Hull,499338599892,20/05/77,6278.98
Susan Snyder,315409565989,17/12/57,7689.97
Susan Zuniga,139409769982,26/10/64,6101.84
Christine Thomas,457940206732,17/12/02,3185.11
Joseph Williams,907614385541,30/09/79,7457.1
Christina Watson,507047334885,05/11/84,9017.78
Abigail Jones,63542978731,20/11/76,6650.87
Jennifer Webb,771285920918,26/03/79,6025.2
David Werner,785366659347,25/10/95,9539.86
William Pearson,299302693252,18/02/76,3483.4
Laurie Cantu,953862881468,08/07/67,7042.84
John Serrano,748904536979,15/07/60,8533.31
Tonya Fuentes,874147292837,27/02/83,5985.62
Randall Meyer,827026316179,13/03/77,7685.43
Vanessa Anderson,168087095003,19/11/59,7540.89
Debra Vance,134038219288,17/06/68,5739.07
Katherine Bennett,685397993069,01/02/91,5801.77
Pamela Alvarez,614636282089,08/09/64,4442.88
Susan Aguirre,396703799604,30/10/92,3432.85
Jessica Ruiz,901156021696,06/10/85,3596.95
Michael Cline,183276162945,19/12/90,6035.79
William Moore,495138910520,17/05/89,9244.06
Malik Whitaker,197862572962,21/12/77,7828.25
Cindy Hunter,275823275262,31/03/95,4861.14
Kelly Marshall,856480883223,28/09/69,6753.21
Ryan Murphy,619959027923,22/01/64,4041.61
Joy Alexander,624388402540,29/11/78,8688.65
Mike Park,821788988111,25/04/65,7894.6
Dr. Jonathan Frazier PhD,657868684824,14/07/74,9193.25
Nancy Coleman,942461603794,02/08/60,6720.01
Traci Lopez,720146072143,20/07/02,7968.86
Jose Koch,595271381558,28/08/82,4598.12
Crystal Smith,135817046208,03/07/75,4948.68
Sara Mitchell,69953595453,21/09/76,4242.01
Sherry Wu,68010449384,15/10/04,3885.22
Brian Lucero,206560945147,27/11/84,3951.09
Nathaniel Pratt,538506607190,20/03/75,6552.45
Stacey Ali,144629942811,06/03/69,4458.23
Melissa Villarreal,295438115660,30/12/83,3235.61
Jenna Wolfe,460340326605,21/05/86,3344.2
Steven Richardson,933465376831,22/02/64,7397.86
Joan Gomez,660849305743,01/02/80,3285.3
Omar Rose,393393141787,09/07/79,9096.85
Lawrence Smith,847954497639,24/10/92,4323.14
Mr. Tommy Watson,530930751056,10/09/97,4657.76
Daniel Baldwin,38094933908,15/09/65,6195.98
Melissa Myers,237171858759,14/08/92,3311.13
Matthew Hernandez,121665585415,10/09/84,4348.45
Patrick Stewart,827103722839,29/12/70,6878.48
Tracy Thompson,505652220319,28/01/01,9168.11
Heidi Miller,871068079083,14/09/92,8001.72
Miranda Jackson,407974841745,15/03/87,3570.95
Crystal Lewis,859632258005,16/02/90,7781.03
Brianna Mitchell,67274364865,21/07/75,5484.16
Jeffrey Ortega,547108939965,14/07/71,9126.75
Joel Smith,166092886787,08/09/71,9527.64
Dr. Jessica Knox,943641576197,09/06/03,7008.41
Sarah Watts,985746020749,22/08/60,7374.15
Willie Austin,553991510301,18/04/96,4443.77
Nicole Dunn DVM,337417564747,02/08/98,6206.04
David Cohen,999946245669,21/07/79,3109.0
Angela Wood,991459071244,15/05/59,3253.14
Ann Evans,579797615620,29/12/86,3447.09
Richard Hansen,640492656367,20/10/64,3199.3
Jessica Hester,486165040836,15/11/69,3587.64
Robin Hardin,685801658998,01/10/92,3260.3
Kristina Ford,742127260487,06/11/62,5817.11
James Townsend,826881427562,05/12/75,4092.43
Crystal Estes,360009713946,23/05/70,3899.06
Michael Ramsey DVM,668557310680,28/01/92,7121.33
Kristen Kelly,117033785939,21/04/67,7171.21
Rebecca Gonzalez,545816661098,15/01/66,5107.6
Lindsay Norris,989800021615,02/10/58,7917.08
Jennifer Moss,34167368622,24/02/94,8552.59
Dr. Stephanie Butler,466164464763,07/09/00,9131.14
Justin Andrade,457192190020,22/06/89,3066.92
Michael Willis,712672123342,01/12/03,5390.69
Jamie Larson,298763838560,24/10/70,9529.44
Jennifer Bradley,112455840324,13/09/03,6691.4
Thomas Fisher,137495922851,13/11/60,4869.13
Thomas Scott,951911779829,05/04/94,8559.74
Garrett Walker,645028835393,20/05/75,4839.73
Carlos Miller,973360640006,22/05/78,3506.68
Cory West,771283899252,07/02/04,8326.99
Sydney Jones,505795866722,08/11/95,3719.75
Mark Bauer,145996602795,27/06/82,8185.62
Rebecca Richard,764333020627,06/08/62,8148.45
David Strickland,858410347607,21/05/78,3773.77
Robert Bennett,360132216173,05/12/96,9274.82
Alicia Cabrera,527572868408,02/03/93,8495.7
Gabriella Church,324958488652,16/02/95,6761.41
James Boyd,658136490888,07/07/60,6789.64
Christopher Williams,141182885054,22/02/97,9360.12
Nancy White,89845729668,14/02/71,8757.32
Eric Smith,883456285831,23/07/61,4860.47
Rebecca Miranda,256969389671,05/12/74,9490.64
Ronald Davis,985974976425,13/11/98,3464.38
Deborah Rivas,524882942339,12/11/81,4989.69
Mr. Daniel Spears,390737809627,12/04/85,6626.53
Allen Rivera,450918655790,05/01/63,6866.88
John Ellis,849339810708,29/11/66,7858.85
Jeffrey Stanley,366525431945,12/06/75,4155.56
Anita Weber,773630338390,02/05/67,9767.93
Luke Diaz,387837603864,16/06/05,3352.58
Rebecca Christian,57667351933,25/05/62,9324.28
John Wright,390366172310,31/03/76,6192.24
Edward Davis,896837981408,06/10/88,9339.79
Mary Reed,617579528010,20/06/97,4243.01
Danielle Schaefer,896504453780,17/08/02,5542.43
Curtis Chandler,243702025831,01/10/71,9623.36
Monica Stephenson,568947045968,10/08/98,9048.06
Russell Spears,453106456039,11/04/88,9200.58
Dr. Michelle Garcia,421514429380,18/10/75,6223.23
Christopher Patterson,955208615813,18/04/68,6569.42
Ronald Burton,958497716646,17/06/87,9547.73
Cassandra Meadows,957788502095,12/12/90,5384.27
Mr. Michael Barton,638813638543,24/02/93,6021.64
Cheryl Serrano,974681104622,29/09/85,4958.51
Blake Liu,428874544930,27/09/81,4507.77
Chad Brewer,511374689786,26/06/62,5398.75
Danielle Kelly,425550758393,27/12/90,6304.32
Nicole Arias,856785110389,02/06/77,4051.21
Jaime Reynolds,473377328020,24/03/78,9131.86
Jason Hayes,200008331944,12/11/66,4224.28
Shannon Hill,239212603757,13/03/80,7079.28
Sally Garrison,342800413577,27/11/65,6899.41
Marvin Bender,995799332677,24/06/81,8604.79
Tammy Manning,575742328342,26/09/75,9015.09
Tanya Grant,949315681563,06/02/87,9586.1
Allen Thomas,839312746363,23/12/93,9164.97
Jamie Adams,349990078737,17/12/66,8345.25
Jenna Vega,384540335968,04/11/77,7388.92
Bailey Haley,525638698205,24/10/77,9772.31
Michelle Manning,165086749047,12/10/82,8846.69
Earl Mcmahon,621845772364,08/12/69,8636.46
Richard Roberts,59965925092,18/10/82,9347.25
Melanie Young,94085231524,19/02/88,4128.75
Elizabeth Evans,346096120117,22/06/76,7212.55
Robert Clark,490169342926,20/09/79,4968.27
Julie Price,91558451886,13/04/88,9986.41
Richard Thornton,784468702138,11/10/93,8720.9
Andrea Zavala,917977896249,30/04/95,9458.93
John Clark,363815997296,10/04/91,4327.06
Robert Martin,142038076441,31/10/64,5729.76
Robin Velasquez,728310006958,24/06/61,7661.74
Natalie Jordan,166720293810,12/11/71,9576.76
Samantha Long,861802151880,13/05/67,6484.85
Corey Nguyen,859230015110,11/03/65,4718.68
Victor Davenport V,546869196928,01/03/78,3122.36
Yvonne Peterson,502693474578,03/12/68,7281.03
Steve Johnson,823154695704,18/02/64,6211.48
Kristin Moore,831321954245,23/11/85,6007.92
William Mcclure,203841195774,27/10/02,6788.86
James Reed,90311626267,07/02/85,8674.79
Christopher Marquez,128929733944,02/08/99,8862.06
Diana Pratt,62745632498,08/04/76,3380.45
Lauren Turner,394912764945,14/12/59,6859.02
Destiny Lopez,466617365698,27/03/61,8277.28
Dr. Zachary Williams PhD,605634183872,22/08/64,5131.09
Michael Guerra,768027458247,21/01/84,3701.54
Shannon Torres,797795935002,25/07/61,8409.31
Daniel Hernandez,272694447953,25/04/78,4225.66
Nicholas Mcclain,165923043783,27/12/60,7546.91
Leslie Weaver,845209174299,04/12/66,6789.71
Robert Taylor,262228834678,10/04/74,4019.82
Daniel Adams,367291276652,21/07/87,9036.06
Roger Hansen,842029049207,13/10/81,3678.13
Danielle Edwards,155632979567,02/05/95,4996.89
John Ruiz,43487182745,15/10/82,9722.22
Roberta Miller,463625368689,20/09/85,8752.82
Nicole Miles,772825756393,06/09/04,5073.99
Sherry Spencer,367386355923,13/05/89,3889.47
Matthew Wang,290801052295,29/12/99,9587.85
William Martin,984533420815,26/12/91,6970.94
Anthony Rogers,913242665072,04/09/59,8883.71
Mary Anderson,132686960290,30/08/76,4814.98
Anna Walker,244164204359,26/08/68,3057.77
David Blackwell,605896530260,02/06/73,9319.01
Andrew Johnson,224563173938,07/03/68,9371.66
Charles Fitzpatrick,644593233499,30/09/75,8020.31
David Macdonald,698072591382,20/09/60,3753.21
Clifford Gray,793883825863,23/10/61,9732.26
Jocelyn Warren,365208895893,05/03/94,6242.24
Jonathan Roberts,428421760731,02/06/58,7461.51
Vanessa Burgess,438608507112,07/12/71,9972.05
Michael Santos,89783292371,10/01/74,9311.82
Chad Boyd,817139753140,05/12/74,5131.68
Thomas Armstrong,733890971088,29/10/62,3728.47
Christopher Moore,192134926459,23/06/96,7586.48
Joseph Martin,559253325721,29/09/67,9995.75
David Clark,439259336038,08/10/95,6970.42
Richard Blair,837122371189,10/10/67,4284.39
Alyssa Robinson,814724317960,23/01/65,3810.74
Kenneth Johnson,465237556783,17/01/72,3006.07
Daniel Schultz,809181479676,22/04/97,8652.27
Nicholas Hernandez,389095695159,03/07/00,7127.28
Brittney Rogers,639542975065,07/07/05,8295.79
Charles Edwards,135072294094,04/11/63,6636.65
Krista Wilson,692935996169,26/08/91,6029.54
Jeremy Mcguire,696453375026,17/08/62,9410.27
Monique Anderson,118963509636,28/08/93,4822.25
Robert Jones,809145329573,08/04/91,9555.26
Jasmine Johnson,823493173416,31/10/89,9971.78
David Johns,127461287619,16/07/85,7199.33
Samantha Kelley,886962310530,19/08/96,7002.85
Thomas Gomez,68663989620,07/04/02,4139.17
Thomas Jimenez,755219913157,04/08/82,8150.2
Katelyn Howell,69271056058,31/05/69,9226.58
Sharon Williams,673551601633,19/01/78,8452.06
Maria Singh,205507044522,13/02/91,6428.32
Wendy Harris,446585088058,01/04/77,9968.76
Daniel Carlson,315445708280,05/01/76,9583.85
Eric Reed,570832753916,30/03/03,6400.91
Jessica Williams,356733694835,08/02/86,3153.86
Wendy Reynolds,533336276956,02/02/78,8019.3
James Romero,923077437090,30/06/74,7093.85
Timothy Chavez,255995292234,19/07/84,4988.83
Nicholas Fox,368408877307,20/11/93,4254.1
Lisa Wolfe,936706694147,13/04/94,8499.88
Michelle Villa,94141193394,23/03/73,6136.59
Larry Roberts,391841044448,09/11/85,5451.92
Catherine Joseph,18923496348,05/08/03,4432.78
Joel Johnson,903215600182,27/08/83,9465.29
Tiffany Silva,940476273807,21/06/73,7022.19
David Sanchez,139742681162,26/09/60,9227.02
Elizabeth Oneal,523546982543,24/03/63,7755.96
Betty Shaw,349113728835,15/11/05,5388.7
Shawn Rivera,363405162491,27/06/94,6575.81
Debra Johnston,711664527620,20/03/71,5415.13
Joshua May,715107217774,31/08/93,6837.04
Edward Johnson,321509319927,26/12/58,5847.29
Jorge Porter,106692682652,15/04/04,8095.88
Michael Summers,847970865586,30/09/05,4512.69
Christina Jensen,250266865379,21/10/66,6123.26
John Sanchez,945148576875,10/10/73,7052.89
Lauren Rivers,106484337665,12/07/67,7669.28
Jessica Wade,749975012473,05/10/94,5546.48
Brian Stone,890327645639,30/01/98,5984.66
Stephanie Griffin,237713940256,23/05/03,6121.66
Jessica Mcdaniel,426335767209,28/04/86,7872.29
Jason Huerta,904739854894,31/05/75,5211.53
Richard Scott,939374890964,11/07/98,4949.68
Sheila Martin,978663970177,17/09/89,7064.6
Elizabeth Lawrence,714738590494,14/04/69,8253.41
Leslie Goodwin,343327564569,07/09/86,7271.22
Robert Roberts,736973397775,26/11/65,3679.71
Monica Mathis,343389852828,19/11/62,4310.56
Brian Hamilton,435231885966,05/09/74,5917.36
Kristy Hess,3710474157,05/01/70,7649.24
Mark Turner,139201355270,11/11/98,8778.89
Danielle Macdonald,652743607568,11/02/01,3992.05
Matthew Harris,547476001889,26/03/94,5622.71
Lisa Hunt,769162486627,17/04/97,8906.96
Lisa Whitaker,508360058420,13/10/90,9094.87
Mallory Shaw,495200103355,26/05/05,4806.72
Ashley Long,927529863833,03/05/71,7089.96
Richard Quinn,985071324481,03/08/90,3667.35
Edward Santos,97388515482,13/02/99,8795.75
Allison Vargas,690342813679,07/10/00,3544.03
Ann Castro,663163992831,26/03/63,9499.5
Charles Buckley,711100512594,22/03/86,6147.03
Ernest Fisher,36047302931,19/09/67,6549.64
Brandon Andrews,716713149301,07/08/75,7107.06
Gina Alvarez,765226772344,11/11/68,9988.85
Kimberly Lambert,842055793181,27/12/78,5988.85
Anna Mitchell,78743142109,06/10/02,3336.5
Matthew Bryant,797292989271,12/03/01,3105.59
Bradley Schmidt,617839149054,27/12/03,3687.54
Jocelyn Hood,931456370286,23/04/94,6006.95
Adrian Webster,944015191663,29/08/66,5446.59
Peggy Jackson,354926073227,19/06/70,7045.76
Tony Robinson,424549455759,23/02/03,3992.7
Blake Giles,488096418606,10/07/75,9314.55
Jason Horn,842626161284,25/08/64,9780.0
Thomas Clark,191968470678,06/08/64,5269.11
Elizabeth Vazquez,356574940632,06/04/01,8280.36
Dustin Oneal,636040208135,15/12/96,9209.32
Charles May,740281635315,26/04/86,4590.9
Timothy Lucero,410776163595,28/12/75,5622.95
Chad Ellison,470069018027,19/12/84,4742.25
Jaime Weber,530082185045,28/06/79,8947.52
Jody Lewis,861013837390,16/07/71,3553.32
Cynthia Cunningham,395467443442,08/09/87,4993.16
Kathy Benson,332692095510,29/08/96,3845.82
John Sanchez,561121441575,14/02/82,3953.16
Andre Love,153299635709,28/08/96,4755.53
Jerry Chandler,872412627155,12/05/92,6513.96
Jeffrey Henderson,14729492401,17/05/98,3927.7
Lori Alvarez,483653925737,07/12/91,6941.69
Danielle Vaughan,455058559418,20/09/79,6026.65
Tamara Price,961746533512,05/01/78,6339.48
Rodney Perez,81463241949,04/07/84,5435.55
Michael Chavez,261893330328,27/10/93,8535.12
Mitchell Horton,696883756707,21/10/77,3039.77
David Ray,912512099614,17/02/66,7055.7
Alex Woodward,443557993004,17/03/83,8724.08
Timothy Burnett,336267605050,12/03/04,5896.16
Michelle Sosa,934004699415,09/12/68,8129.66
Jay Rose,617347567803,26/10/88,8203.19
Erin Simmons,614115715619,31/07/61,8715.56
Jennifer Stone,486118061105,01/05/97,9550.84
Denise Mclaughlin,803822627697,29/02/64,7834.98
Gabriel Morales,846051513950,19/03/91,6551.82
Crystal Tran,751151273832,19/09/61,8737.38
Dr. Kevin Braun,701682875882,04/10/03,3655.88
Kimberly Mccullough,273605718967,03/02/70,4054.64
Javier Sherman,90802901990,14/11/88,3812.43
Matthew Marshall,521551175675,24/03/89,4167.76
Jennifer Johnson,693906782523,05/06/70,5671.78
Emily Martinez,829713786428,04/02/63,4452.5
Kristi Cummings,142656429681,19/06/87,4375.65
Karen Henry,279729866008,15/04/01,9753.51
Richard Davis,607679724224,29/12/68,8433.6
Rhonda Frost,977243662198,30/12/70,7538.54
Paul Dunlap,567152184667,20/11/84,5008.73
Bryan Wheeler,856310939755,18/08/93,6568.34
Steven James,831971233903,10/10/90,7212.87
Kelly Hernandez,293275173229,01/01/74,9192.28
Douglas Jones,746688553114,13/07/96,7057.9
Austin Parker,937706796772,01/09/98,8096.95
Alyssa Wood,555033877549,16/10/60,3582.81
Mark Hamilton,746425783613,09/11/64,9732.33
Jessica Watkins,976467124359,29/12/61,8291.21
Justin David,482475054304,18/05/67,4186.53
Derek Berry,679646255630,28/01/75,4800.02
Heidi Davis,727818929298,20/05/01,7169.06
Elizabeth Ho,296653927903,19/08/77,9868.38
Lydia Williams,473581536790,22/03/70,8892.39
James Cunningham,810394139657,12/05/97,8671.75
Andrew Richardson,104009987187,28/02/75,9584.57
Maria Morrow,60367681597,23/11/77,4049.59
Travis Webb PhD,387161427681,02/06/02,6002.63
Joseph Brown,678995128535,27/11/81,6729.42
Jeremy Hamilton,685833546029,24/12/93,9282.82
Gary Perry,618253058036,30/10/94,3276.77
Michael Hancock,695633165748,03/12/84,4381.58
Mark Wise,684190742013,17/08/66,7709.95
Tamara Riddle,945435999305,07/07/82,7759.86
Mr. Kevin Jimenez,61615198209,20/09/04,9197.53
Ashley Ramos,152561057440,09/09/00,4726.37
Juan Johnson,761808990764,18/07/72,4037.99
Jennifer Harrison,819021127364,05/02/83,9410.64
Tanner Watkins,225689535622,17/09/90,5687.79
Zachary Wilkins,383545484613,21/12/63,3987.93
Angela Simpson,791003723184,09/02/98,6012.89
Matthew Smith,89727050022,09/07/97,8143.35
Jimmy Hale,553150491152,28/01/65,6773.36
Michael Johnson,623454381337,27/06/83,4776.49
Michael Sullivan,961332525931,07/02/99,8201.37
Mrs. Gina Murray,865076707529,31/01/77,7642.07
Lindsay Whitehead,310694629270,28/05/80,5373.37
Chad Butler,604324603053,23/05/71,5863.42
Douglas Hawkins,749800983794,02/12/03,8815.92
Amy Thomas,907362996087,02/04/83,7609.35
Justin Hill,788230872270,20/06/67,4792.35
Maria Lyons,515026616036,15/11/69,4806.35
Gavin Huffman,434201064266,28/11/02,4911.48
Charles Stanley,900384041201,23/06/99,4151.4
Stacy Jackson,924819836967,28/05/62,7316.85
Sara Valdez,544026927536,28/03/81,8632.51
Travis Abbott,22255301995,12/05/75,4150.84
Thomas Frey,663036507917,30/09/79,4388.3
April Robertson,344917775465,03/08/78,6394.77
Brian Ramirez,864544114592,25/12/79,3550.63
Nicholas Cantrell,830116267676,23/12/61,6523.66
Michael Ortiz,114351439854,06/03/65,4440.38
Gina Hughes,428085658681,25/11/72,9203.17
Jessica Lopez,504277022186,11/01/81,4891.29
John Harmon,394316436693,06/04/04,4760.3
Mary Pacheco,605377987108,24/05/84,5666.11
Justin Oliver,420306811673,06/01/61,7721.25
Brett Gomez,993284724647,31/05/79,6939.61
Michael Harrison,138012204903,30/07/63,4394.24
Angel Combs,158356557638,06/11/96,3323.91
Jermaine Ibarra,691978113549,07/10/98,7689.55
Chelsea Smith,527804468671,07/09/67,5992.97
Michael Navarro,250003495113,25/05/63,4785.67
Tanya Mccoy,279695346838,10/10/70,9890.18
Gregory Miller,412050665695,10/07/64,8723.24
Marie Church,178929313537,06/12/71,9074.68
Pamela Alvarado,618894191362,24/01/63,9225.01
Shannon Johnson,688773846151,15/11/78,5941.96
Dr. Brandy Conrad DDS,40015191037,26/06/92,8724.26
Lynn Gutierrez,322036420086,21/04/89,7107.93
Edward Henderson,429905758127,20/07/98,8948.65
Austin Weber,545370991903,10/01/92,3162.82
Denise Martin,279807444125,07/05/72,8997.54
Martin Mcgrath,212278993572,17/06/83,8684.7
Timothy Brown,911605270192,28/04/67,5422.71
Kathleen Goodman,177806045996,16/11/66,7533.09
Nicholas Adams,971130696682,10/04/83,9169.77
Anthony Martin,123561091934,31/01/60,7042.11
Brandon Clements,997088279764,10/10/00,9393.66
Luis Sandoval,501998697186,17/07/02,4298.73
Francisco Cox,456229126185,28/11/03,5648.28
Nicole Frost,347387159350,09/10/82,5253.82
Terry Castillo,91101797231,24/11/03,8219.86
Pamela Montoya,201275291608,22/06/83,9681.51
Bryan Walker,173549528367,08/10/97,3894.31
Donald Gomez,653418134393,20/07/62,5783.78
David Daniel,579489609971,09/05/85,3017.1
